Q_id,Id,CreationDate,ParentId
57725608,57727013,2019-08-30 12:44:54,57725608
64980694,64983733,2020-11-24 09:34:27,64980694
56810480,56811276,2019-06-28 17:49:44,56810480
56810480,56811636,2019-06-28 18:22:55,56810480
53689183,53689223,2018-12-09 03:52:04,53689183
60840500,62478085,2020-06-19 20:25:57,60840500
60840500,62478940,2020-06-19 21:42:36,60840500
54798422,54798505,2019-02-21 02:52:36,54798422
47762973,47804858,2017-12-14 02:07:38,47762973
47762973,52040980,2018-08-27 13:56:05,47762973
62559389,62568403,2020-06-25 05:23:41,62559389
60259836,61846421,2020-05-17 02:58:04,60259836
52192599,52196927,2018-09-06 05:14:25,52192599
56113646,56116091,2019-05-13 16:06:32,56113646
63510021,63510082,2020-08-20 17:13:06,63510021
62543665,62544600,2020-06-23 22:19:21,62543665
54677683,54677958,2019-02-13 19:26:59,54677683
60239051,61986965,2020-05-24 13:54:55,60239051
60239051,65157527,2020-12-05 13:41:54,60239051
57664289,57671814,2019-08-27 09:40:30,57664289
60627275,60629638,2020-03-11 05:16:04,60627275
60627275,60860420,2020-03-26 03:02:29,60627275
54188885,54197623,2019-01-15 11:05:15,54188885
52241680,52242545,2018-09-09 08:06:45,52241680
52241680,61928820,2020-05-21 06:47:12,52241680
48715030,49036312,2018-02-28 18:33:36,48715030
57718447,57724159,2019-08-30 09:34:47,57718447
62912925,62947504,2020-07-17 05:16:14,62912925
62912925,62996580,2020-07-20 13:34:28,62912925
54721106,54827777,2019-02-22 13:01:37,54721106
47145683,47146517,2017-11-06 21:56:03,47145683
63520236,63520389,2020-08-21 09:41:58,63520236
64628130,64795867,2020-11-11 23:49:01,64628130
51448897,51449277,2018-07-20 19:32:41,51448897
51448897,53402609,2018-11-20 22:35:12,51448897
62783857,62784403,2020-07-07 21:46:41,62783857
63441778,63442056,2020-08-16 21:22:09,63441778
63441778,63442061,2020-08-16 21:22:31,63441778
55880253,57004953,2019-07-12 10:16:40,55880253
56243672,56250351,2019-05-22 06:12:19,56243672
53186736,53189865,2018-11-07 12:54:55,53186736
60440292,60440460,2020-02-27 19:29:05,60440292
55596375,55597184,2019-04-09 16:18:15,55596375
55596375,55597733,2019-04-09 16:54:20,55596375
55596375,55644573,2019-04-12 04:37:09,55596375
54117962,54118185,2019-01-09 20:52:52,54117962
50185227,50289346,2018-05-11 09:35:45,50185227
50185227,50296975,2018-05-11 16:57:34,50185227
63610626,63684995,2020-09-01 09:29:22,63610626
63610626,63726857,2020-09-03 15:26:38,63610626
52455658,52457885,2018-09-22 14:57:18,52455658
54107156,54107282,2019-01-09 09:51:38,54107156
56745486,56745860,2019-06-25 01:57:06,56745486
56745486,56748549,2019-06-25 07:06:55,56745486
47403634,47411454,2017-11-21 11:00:43,47403634
55932767,55933204,2019-05-01 07:59:46,55932767
53916594,53921754,2018-12-25 11:04:03,53916594
53916594,53936796,2018-12-26 20:26:31,53916594
53916594,54035184,2019-01-04 08:10:24,53916594
53916594,58479421,2019-10-21 03:23:57,53916594
53916594,62889880,2020-07-14 07:15:35,53916594
50701690,50716024,2018-06-06 08:48:30,50701690
50701690,50719554,2018-06-06 11:41:44,50701690
59493606,59504982,2019-12-27 19:00:37,59493606
64796538,64796657,2020-11-12 01:34:00,64796538
64796538,64831731,2020-11-14 07:17:42,64796538
52178922,52179296,2018-09-05 07:20:12,52178922
59563220,59698262,2020-01-11 20:12:08,59563220
59563220,59698297,2020-01-11 20:15:51,59563220
59563220,62979186,2020-07-19 10:40:47,59563220
57943032,57943752,2019-09-15 11:41:11,57943032
44403886,44406900,2017-06-07 08:03:00,44403886
64152094,64152218,2020-10-01 09:07:12,64152094
50960830,50979533,2018-06-22 01:42:05,50960830
50960830,63184900,2020-07-31 02:23:27,50960830
62412155,62412855,2020-06-16 16:07:55,62412155
48895910,48903086,2018-02-21 10:05:26,48895910
61847448,61993911,2020-05-25 00:02:21,61847448
45673949,45674533,2017-08-14 12:26:26,45673949
45673949,45790593,2017-08-21 06:31:59,45673949
45673949,46688973,2017-10-11 13:04:28,45673949
43585263,48218569,2018-01-12 02:07:12,43585263
64635630,64638044,2020-11-01 23:27:08,64635630
59635097,59635293,2020-01-07 19:59:27,59635097
59635097,59643754,2020-01-08 10:20:36,59635097
